1,1555.3778076171875,1720.24951171875,1796.77099609375,1921.59814453125,0.9590341448783875,1
1,3169.477783203125,1313.7387390136719,3410.73388671875,1468.3861083984375,0.9518738985061646,1
1,2307.67578125,1502.1107177734375,2737.64404296875,1922.5045166015625,0.950698733329773,1
1,575.4998168945312,1420.1156921386719,813.50634765625,1827.711669921875,0.9490891695022583,1
1,1770.6649169921875,113.98960876464844,1800.18798828125,185.07456970214844,0.9045647978782654,0
1,1776.2952270507812,147.7417449951172,1795.6967163085938,172.42127990722656,0.8774279952049255,0
1,1849.9976348876953,163.90475463867188,1876.4608154296875,196.48316955566406,0.873580276966095,0
1,1059.5091400146484,1164.4002685546875,1095.1052856445312,1183.2199096679688,0.6758111119270325,0
1,3063.04345703125,1787.3804931640625,3079.0318603515625,1811.639404296875,0.5796052813529968,0
1,741.0812377929688,973.9833984375,770.392578125,1027.4305419921875,0.5691025257110596,0
1,2479.468505859375,362.912109375,2548.594970703125,422.9692077636719,0.49867919087409973,0
1,2816.964704990387,1745.8486938476562,2827.4160327911377,1775.7955932617188,0.42180100083351135,0
1,1673.2438354492188,787.6376953125,1694.2011108398438,803.9097900390625,0.3458470404148102,0
1,1531.5208740234375,350.7845764160156,1565.6563720703125,368.7135925292969,0.32695266604423523,0
1,2345.43798828125,0.22915410995483398,2365.6097412109375,10.392049789428711,0.3168429434299469,0
2,1550.9366455078125,1719.4361572265625,1799.8468017578125,1923.4866943359375,0.9580919742584229,1
2,2307.864013671875,1499.947265625,2738.1279296875,1921.2099609375,0.9522677063941956,1
2,3171.696533203125,1307.2247924804688,3408.620361328125,1465.0396728515625,0.9519548416137695,1
2,576.07373046875,1416.125244140625,816.1657104492188,1827.2371826171875,0.942256510257721,1
2,1767.4735107421875,113.7987060546875,1800.2432556152344,175.39271545410156,0.913684606552124,0
2,1774.9315185546875,146.833740234375,1795.248794555664,171.1953125,0.878203809261322,0
2,1848.9687194824219,163.8509063720703,1876.4229736328125,195.0672607421875,0.8646622896194458,0
2,2816.89968585968,1745.4095458984375,2828.20773601532,1776.5496826171875,0.5828933715820312,0
2,742.1296997070312,973.0706329345703,765.2734985351562,999.9814300537109,0.537307858467102,0
2,1059.078109741211,1162.2178955078125,1093.1066284179688,1181.6224365234375,0.5235622525215149,0
2,2521.9511489868164,375.16705322265625,2541.705711364746,406.55047607421875,0.5182619690895081,0
2,1675.0391235351562,785.0126342773438,1693.5320434570312,802.9645385742188,0.5113175511360168,0
2,1555.715576171875,415.2285461425781,1608.9566650390625,441.9297790527344,0.4517308175563812,0
2,3582.265869140625,830.9864501953125,3619.03369140625,857.7172241210938,0.33005568385124207,0
3,1548.7191162109375,1716.4222412109375,1800.7078857421875,1922.7393798828125,0.9575719237327576,1
3,2306.7587890625,1497.318115234375,2737.145538330078,1922.2183837890625,0.952290415763855,1
3,3169.4508056640625,1305.7247009277344,3407.623291015625,1465.7568664550781,0.9500378370285034,1
3,577.238037109375,1414.75244140625,817.7562866210938,1823.6937255859375,0.9401686191558838,1
3,1768.6114501953125,107.9951171875,1800.084243774414,171.07005310058594,0.9251278638839722,0
3,1773.719970703125,144.13966369628906,1794.0863037109375,169.2684783935547,0.8944812417030334,0
3,1849.9771728515625,162.4706573486328,1878.1427307128906,191.67108154296875,0.8788866996765137,0
3,1825.0587768554688,167.3332061767578,1848.0464477539062,196.00962829589844,0.7092046141624451,0
3,2520.526123046875,371.071044921875,2542.562744140625,403.0552062988281,0.7006022334098816,0
3,739.9686279296875,968.2064361572266,768.182373046875,998.7895050048828,0.6637864708900452,0
3,1554.9566650390625,412.2768249511719,1616.5089111328125,441.20684814453125,0.41067278385162354,0
3,2714.3729095458984,1188.608642578125,2736.5147705078125,1214.8635864257812,0.394369512796402,0
4,1549.236572265625,1715.0933837890625,1797.9041748046875,1919.9229736328125,0.9584500789642334,1
