34.25000,125.85000, 2.000, 1.930, 0.070
34.25000,125.90000, 2.010, 1.940, 0.060
34.25000,125.95000, 1.950, 1.900, 0.050
34.25000,126.00000, 1.850, 1.820, 0.040
34.25000,126.05000, 1.780, 1.760, 0.030
34.25000,126.10000, 1.760, 1.730, 0.040
34.25000,126.15000, 1.790, 1.730, 0.060
34.25000,126.20000, 1.830, 1.740, 0.080
34.25000,126.25000, 1.900, 1.770, 0.100
34.25000,126.30000, 1.960, 1.790, 0.120
34.25000,126.35000, 2.020, 1.830, 0.140
34.25000,126.40000, 2.030, 1.850, 0.140
34.25000,126.45000, 2.050, 1.870, 0.160
34.25000,126.50000, 2.020, 1.880, 0.140
34.25000,126.55000, 1.980, 1.880, 0.110
34.25000,126.60000, 1.940, 1.890, 0.070
34.25000,126.65000, 1.920, 1.890, 0.050
34.25000,126.70000, 1.910, 1.890, 0.040
34.25000,126.75000, 1.910, 1.890, 0.030
34.25000,126.80000, 1.920, 1.900, 0.030
34.25000,126.85000, 1.920, 1.890, 0.030
34.25000,126.90000, 1.910, 1.880, 0.030
34.25000,126.95000, 1.880, 1.850, 0.030
34.25000,127.00000, 1.840, 1.830, 0.020
34.25000,127.05000, 1.800, 1.800, 0.000
34.25000,127.10000, 1.760, 1.790,-0.020
34.25000,127.15000, 1.720, 1.780,-0.050
34.25000,127.20000, 1.690, 1.770,-0.070
34.25000,127.25000, 1.670, 1.750,-0.080
34.25000,127.30000, 1.660, 1.720,-0.060
34.25000,127.35000, 1.640, 1.680,-0.030
34.25000,127.40000, 1.610, 1.620, 0.000
34.25000,127.45000, 1.580, 1.540, 0.030
34.25000,127.50000, 1.530, 1.470, 0.060
34.20000,125.50000, 1.640, 1.580, 0.060
34.20000,125.55000, 1.670, 1.600, 0.060
34.20000,125.60000, 1.700, 1.630, 0.060
34.20000,125.65000, 1.740, 1.670, 0.070
34.20000,125.70000, 1.780, 1.710, 0.070
34.20000,125.75000, 1.830, 1.760, 0.070
34.20000,125.80000, 1.880, 1.800, 0.070
34.20000,125.85000, 1.920, 1.840, 0.070
34.20000,125.90000, 1.930, 1.860, 0.060
34.20000,125.95000, 1.890, 1.840, 0.060
34.20000,126.00000, 1.830, 1.790, 0.050
34.20000,126.05000, 1.770, 1.740, 0.040
34.20000,126.10000, 1.760, 1.730, 0.050
34.20000,126.15000, 1.780, 1.720, 0.060
34.20000,126.20000, 1.820, 1.720, 0.080
34.20000,126.25000, 1.860, 1.750, 0.090
34.20000,126.30000, 1.930, 1.780, 0.120
34.20000,126.35000, 1.970, 1.800, 0.140
34.20000,126.40000, 1.980, 1.820, 0.140
34.20000,126.45000, 1.980, 1.830, 0.140
34.20000,126.50000, 1.960, 1.830, 0.120
34.20000,126.55000, 1.920, 1.830, 0.100
34.20000,126.60000, 1.870, 1.820, 0.070
34.20000,126.65000, 1.830, 1.810, 0.040
34.20000,126.70000, 1.800, 1.800, 0.020
34.20000,126.75000, 1.790, 1.800, 0.000
34.20000,126.80000, 1.780, 1.800,-0.020
34.20000,126.85000, 1.770, 1.800,-0.030
34.20000,126.90000, 1.760, 1.780,-0.020
34.20000,126.95000, 1.750, 1.760,-0.020
34.20000,127.00000, 1.730, 1.750,-0.020
34.20000,127.05000, 1.710, 1.740,-0.030
34.20000,127.10000, 1.690, 1.740,-0.040
34.20000,127.15000, 1.680, 1.750,-0.060
34.20000,127.20000, 1.670, 1.750,-0.080
34.20000,127.25000, 1.660, 1.750,-0.080
34.20000,127.30000, 1.650, 1.720,-0.070
34.20000,127.35000, 1.630, 1.670,-0.040
34.20000,127.40000, 1.590, 1.600,-0.010
